"Município";"2010";"Total"
"421470 RIO DOS CEDROS";1;1
"421480 RIO DO SUL";35;35
"421500 RIO NEGRINHO";5;5
"421567 SANTA TEREZINHA";1;1
"421580 SAO BENTO DO SUL";11;11
"421600 SAO CARLOS";1;1
"421620 SAO FRANCISCO DO SUL";1;1
"421625 SAO JOAO DO OESTE";1;1
"421630 SAO JOAO BATISTA";1;1
"421650 SAO JOAQUIM";3;3
"421660 SAO JOSE";47;47
"421680 SAO JOSE DO CERRITO";1;1
"421720 SAO MIGUEL DO OESTE";2;2
"421770 SOMBRIO";3;3
"421780 TAIO";2;2
"421800 TIJUCAS";2;2
"421820 TIMBO";4;4
"421870 TUBARAO";55;55
"421890 URUBICI";2;2
"421900 URUSSANGA";1;1
"421930 VIDEIRA";5;5
"421935 VITOR MEIRELES";1;1
"421950 XANXERE";22;22
"430003 ACEGUA";1;1
"430030 ALECRIM";1;1
"430040 ALEGRETE";21;21
"430060 ALVORADA";28;28
"430064 AMETISTA DO SUL";2;2
"430080 ANTONIO PRADO";1;1
"430087 ARARICA";1;1
"430120 ARROIO DO TIGRE";1;1
"430130 ARROIO GRANDE";1;1
"430160 BAGE";28;28
"430200 BARROS CASSAL";1;1
"430210 BENTO GONCALVES";21;21
"430230 BOM JESUS";1;1
"430245 BOQUEIRAO DO LEAO";2;2
"430270 BUTIA";1;1
"430280 CACAPAVA DO SUL";2;2
"430300 CACHOEIRA DO SUL";19;19
"430310 CACHOEIRINHA";16;16
"430340 CAICARA";1;1
"430350 CAMAQUA";5;5
"430380 CAMPINAS DO SUL";1;1
"430390 CAMPO BOM";1;1
"430440 CANELA";1;1
"430450 CANGUCU";5;5
"430460 CANOAS";42;42
"430463 CAPAO DA CANOA";2;2
"430466 CAPAO DO LEAO";1;1
"430467 CAPIVARI DO SUL";1;1
"430470 CARAZINHO";3;3
"430480 CARLOS BARBOSA";2;2
"430510 CAXIAS DO SUL";130;130
"430517 CERRO GRANDE DO SUL";1;1
"430537 CHARRUA";1;1
"430580 CONSTANTINA";1;1
"430590 CORONEL BICACO";1;1
"430605 CRISTAL";1;1
"430610 CRUZ ALTA";7;7
"430640 DOIS IRMAOS";2;2
"430660 DOM PEDRITO";3;3
"430673 DOUTOR MAURICIO CARDOSO";1;1
"430676 ELDORADO DO SUL";2;2
"430680 ENCANTADO";1;1
"430690 ENCRUZILHADA DO SUL";2;2
"430700 ERECHIM";34;34
"430770 ESTEIO";6;6
"430780 ESTRELA";16;16
"430790 FARROUPILHA";2;2
"430820 FLORES DA CUNHA";1;1
"430830 FONTOURA XAVIER";2;2
"430850 FREDERICO WESTPHALEN";4;4
"430860 GARIBALDI";2;2
"430890 GETULIO VARGAS";2;2
"430910 GRAMADO";2;2
"430920 GRAVATAI";12;12
"430930 GUAIBA";3;3
"430960 HORIZONTINA";1;1
"430970 HUMAITA";1;1
"430990 IBIRAIARAS";1;1
"431000 IBIRUBA";1;1
"431010 IGREJINHA";2;2
"431020 IJUI";16;16
"431050 IRAI";1;1
"431060 ITAQUI";4;4
"431065 ITATI";1;1
"431080 IVOTI";4;4
"431100 JAGUARAO";1;1
"431110 JAGUARI";1;1
"431120 JULIO DE CASTILHOS";2;2
"431130 LAGOA VERMELHA";1;1
"431140 LAJEADO";13;13
"431150 LAVRAS DO SUL";1;1
"431170 MACHADINHO";1;1
"431180 MARAU";1;1
"431220 MAXIMILIANO DE ALMEIDA";1;1
"431225 MINAS DO LEAO";1;1
"431240 MONTENEGRO";6;6
"431262 MULITERNO";1;1
"431265 NAO-ME-TOQUE";1;1
"431306 NOVA HARTZ";1;1
"431310 NOVA PALMA";1;1
"431320 NOVA PETROPOLIS";2;2
"431337 NOVA SANTA RITA";1;1
"431340 NOVO HAMBURGO";67;67
"431370 PALMEIRA DAS MISSOES";6;6
"431380 PALMITINHO";1;1
"431390 PANAMBI";1;1
"431405 PAROBE";2;2
"431410 PASSO FUNDO";78;78
"431417 PEDRAS ALTAS";1;1
"431420 PEDRO OSORIO";1;1
"431440 PELOTAS";94;94
"431470 PLANALTO";1;1
"431490 PORTO ALEGRE";591;591
"431510 PORTO XAVIER";2;2
"431515 PROGRESSO";1;1
"431530 QUARAI";3;3
"431540 REDENTORA";2;2
"431550 RESTINGA SECA";1;1
"431560 RIO GRANDE";32;32
"431570 RIO PARDO";1;1
"431600 ROLANTE";1;1
"431610 RONDA ALTA";1;1
"431640 ROSARIO DO SUL";3;3
"431645 SALTO DO JACUI";2;2
"431680 SANTA CRUZ DO SUL";15;15
"431690 SANTA MARIA";78;78
"431710 SANT'ANA DO LIVRAMENTO";11;11
"431720 SANTA ROSA";10;10
"431730 SANTA VITORIA DO PALMAR";4;4
"431740 SANTIAGO";6;6
"431750 SANTO ANGELO";25;25
"431760 SANTO ANTONIO DA PATRULHA";3;3
"431780 SANTO AUGUSTO";3;3
"431800 SAO BORJA";13;13
"431820 SAO FRANCISCO DE PAULA";2;2
"431830 SAO GABRIEL";4;4
"431840 SAO JERONIMO";4;4
"431850 SAO JOSE DO NORTE";1;1
"431860 SAO JOSE DO OURO";1;1
"431870 SAO LEOPOLDO";18;18
"431880 SAO LOURENCO DO SUL";3;3
"431890 SAO LUIZ GONZAGA";8;8
"431900 SAO MARCOS";2;2
"431920 SAO NICOLAU";2;2
"431960 SAO SEPE";3;3
"431973 SAO VALERIO DO SUL";1;1
"431990 SAPIRANGA";3;3
"432000 SAPUCAIA DO SUL";5;5
"432010 SARANDI";1;1
"432020 SEBERI";1;1
"432035 SENTINELA DO SUL";1;1
"432070 SOBRADINHO";1;1
"432080 SOLEDADE";4;4
"432090 TAPEJARA";1;1
"432100 TAPERA";1;1
"432120 TAQUARA";5;5
"432130 TAQUARI";2;2
"432140 TENENTE PORTELA";1;1
"432145 TEUTONIA";1;1
"432146 TIO HUGO";1;1
"432150 TORRES";3;3
"432160 TRAMANDAI";13;13
"432170 TRES COROAS";2;2
"432180 TRES DE MAIO";4;4
"432200 TRIUNFO";4;4
"432215 TUNAS";1;1
"432220 TUPANCIRETA";1;1
"432230 TUPARENDI";1;1
"432240 URUGUAIANA";48;48
"432250 VACARIA";8;8
"432260 VENANCIO AIRES";6;6
"432280 VERANOPOLIS";4;4
"432300 VIAMAO";14;14
"500025 ALCINOPOLIS";1;1
"500060 AMAMBAI";19;19
"500070 ANASTACIO";3;3
"500100 APARECIDA DO TABOADO";1;1
"500110 AQUIDAUANA";10;10
"500124 ARAL MOREIRA";2;2
"500190 BATAGUASSU";1;1
"500200 BATAYPORA";4;4
"500210 BELA VISTA";5;5
"500220 BONITO";2;2
"500230 BRASILANDIA";2;2
"500240 CAARAPO";6;6
"500260 CAMAPUA";1;1
"500270 CAMPO GRANDE";336;336
"500280 CARACOL";2;2
"500290 CASSILANDIA";3;3
"500295 CHAPADAO DO SUL";4;4
"500315 CORONEL SAPUCAIA";6;6
"500320 CORUMBA";47;47
"500325 COSTA RICA";2;2
"500330 COXIM";3;3
"500370 DOURADOS";164;164
"500375 ELDORADO";3;3
"500400 GLORIA DE DOURADOS";1;1
"500410 GUIA LOPES DA LAGUNA";2;2
"500430 IGUATEMI";7;7
"500440 INOCENCIA";1;1
"500450 ITAPORA";1;1
"500460 ITAQUIRAI";3;3
"500480 JAPORA";4;4
"500500 JARDIM";1;1
"500510 JATEI";1;1
"500515 JUTI";1;1
"500525 LAGUNA CARAPA";2;2
"500540 MARACAJU";2;2
"500560 MIRANDA";4;4
"500568 MUNDO NOVO";2;2
"500570 NAVIRAI";10;10
"500600 NOVA ALVORADA DO SUL";1;1
"500620 NOVA ANDRADINA";2;2
"500630 PARANAIBA";8;8
"500635 PARANHOS";11;11
"500660 PONTA PORA";22;22
"500690 PORTO MURTINHO";4;4
"500710 RIBAS DO RIO PARDO";1;1
"500720 RIO BRILHANTE";1;1
"500730 RIO NEGRO";1;1
"500740 RIO VERDE DE MATO GROSSO";2;2
"500755 SANTA RITA DO PARDO";1;1
"500769 SAO GABRIEL DO OESTE";2;2
"500770 SETE QUEDAS";1;1
"500793 SONORA";2;2
"500795 TACURU";4;4
"500797 TAQUARUSSU";1;1
"500830 TRES LAGOAS";10;10
"510020 AGUA BOA";6;6
"510025 ALTA FLORESTA";19;19
"510030 ALTO ARAGUAIA";2;2
"510060 ALTO TAQUARI";1;1
"510140 ARIPUANA";8;8
"510170 BARRA DO BUGRES";12;12
"510180 BARRA DO GARCAS";60;60
"510190 BRASNORTE";1;1
"510250 CACERES";36;36
"510260 CAMPINAPOLIS";11;11
"510263 CAMPO NOVO DO PARECIS";2;2
"510267 CAMPO VERDE";4;4
"510268 CAMPOS DE JULIO";3;3
"510270 CANARANA";3;3
"510300 CHAPADA DOS GUIMARAES";2;2
"510320 COLIDER";14;14
"510325 COLNIZA";7;7
"510330 COMODORO";5;5
"510335 CONFRESA";9;9
"510337 COTRIGUACU";1;1
"510340 CUIABA";374;374
"510350 DIAMANTINO";5;5
"510370 FELIZ NATAL";2;2
"510385 GAUCHA DO NORTE";1;1
"510410 GUARANTA DO NORTE";7;7
"510480 JACIARA";5;5
"510500 JAURU";1;1
"510510 JUARA";6;6
"510515 JUINA";11;11
"510525 LUCAS DO RIO VERDE";4;4
"510550 VILA BELA DA SANTISSIMA TRINDADE";1;1
"510558 MARCELANDIA";2;2
"510560 MATUPA";2;2
"510590 NOBRES";1;1
"510600 NORTELANDIA";2;2
"510610 NOSSA SENHORA DO LIVRAMENTO";1;1
"510620 NOVA BRASILANDIA";1;1
"510622 NOVA MUTUM";4;4
"510625 NOVA XAVANTINA";4;4
"510629 PARANAITA";1;1
"510630 PARANATINGA";3;3
"510642 PEIXOTO DE AZEVEDO";7;7
"510650 POCONE";3;3
"510675 PONTES E LACERDA";9;9
"510677 PORTO ALEGRE DO NORTE";1;1
"510700 POXOREO";4;4
"510704 PRIMAVERA DO LESTE";15;15
"510706 QUERENCIA";1;1
"510710 SAO JOSE DOS QUATRO MARCOS";1;1
"510730 SAO JOSE DO RIO CLARO";2;2
"510740 SAO PEDRO DA CIPA";1;1
"510760 RONDONOPOLIS";54;54
"510770 ROSARIO OESTE";3;3
"510780 SANTO ANTONIO DO LEVERGER";2;2
"510785 SAO FELIX DO ARAGUAIA";3;3
"510787 SAPEZAL";3;3
"510790 SINOP";17;17
"510792 SORRISO";25;25
"510795 TANGARA DA SERRA";20;20
"510800 TAPURAH";1;1
"510805 TERRA NOVA DO NORTE";1;1
"510810 TESOURO";1;1
"510840 VARZEA GRANDE";41;41
"510860 VILA RICA";2;2
"520005 ABADIA DE GOIAS";2;2
"520010 ABADIANIA";1;1
"520013 ACREUNA";1;1
"520025 AGUAS LINDAS DE GOIAS";5;5
"520030 ALEXANIA";3;3
"520110 ANAPOLIS";87;87
"520140 APARECIDA DE GOIANIA";48;48
"520180 ARAGOIANIA";1;1
"520215 ARAGUAPAZ";1;1
"520250 ARUANA";1;1
"520340 BOM JARDIM DE GOIAS";2;2
"520450 CALDAS NOVAS";3;3
"520490 CAMPOS BELOS";2;2
"520510 CATALAO";8;8
"520530 CAVALCANTE";4;4
"520540 CERES";7;7
"520549 CIDADE OCIDENTAL";4;4
"520551 COCALZINHO DE GOIAS";1;1
"520552 COLINAS DO SUL";1;1
"520620 CRISTALINA";5;5
"520630 CRISTIANOPOLIS";1;1
"520670 DAMIANOPOLIS";1;1
"520740 EDEIA";1;1
"520800 FORMOSA";16;16
"520815 GAMELEIRA DE GOIAS";1;1
"520860 GOIANESIA";6;6
"520870 GOIANIA";811;811
"520890 GOIAS";3;3
"520910 GOIATUBA";2;2
"520920 GUAPO";1;1
"520970 HIDROLANDIA";2;2
"520990 IACIARA";2;2
"520995 INDIARA";1;1
"521010 IPAMERI";2;2
"521020 IPORA";2;2
"521040 ITABERAI";3;3
"521080 ITAJA";2;2
"521100 ITAPIRAPUA";1;1
"521120 ITAPURANGA";1;1
"521130 ITARUMA";1;1
"521140 ITAUCU";1;1
"521150 ITUMBIARA";7;7
"521180 JARAGUA";1;1
"521190 JATAI";10;10
"521250 LUZIANIA";6;6
"521270 MAMBAI";1;1
"521300 MAURILANDIA";2;2
"521308 MINACU";2;2
"521310 MINEIROS";5;5
"521350 MONTE ALEGRE DE GOIAS";1;1
"521370 MONTES CLAROS DE GOIAS";2;2
"521375 MONTIVIDIU";2;2
"521380 MORRINHOS";1;1
"521400 MOZARLANDIA";1;1
"521405 MUNDO NOVO";1;1
"521450 NEROPOLIS";1;1
"521460 NIQUELANDIA";2;2
"521483 NOVA CRIXAS";1;1
"521486 NOVA GLORIA";1;1
"521523 NOVO GAMA";1;1
"521560 PADRE BERNARDO";1;1
"521570 PALMEIRAS DE GOIAS";1;1
"521640 PARAUNA";1;1
"521680 PETROLINA DE GOIAS";1;1
"521710 PIRACANJUBA";5;5
"521720 PIRANHAS";1;1
"521740 PIRES DO RIO";2;2
"521760 PLANALTINA";7;7
"521770 PONTALINA";4;4
"521800 PORANGATU";1;1
"521810 PORTELANDIA";1;1
"521830 POSSE";5;5
"521850 QUIRINOPOLIS";4;4
"521860 RIALMA";1;1
"521880 RIO VERDE";20;20
"521890 RUBIATABA";1;1
"521975 SANTO ANTONIO DO DESCOBERTO";2;2
"522000 SAO JOAO D'ALIANCA";1;1
"522010 SAO LUIS DE MONTES BELOS";1;1
"522040 SAO SIMAO";1;1
"522045 SENADOR CANEDO";4;4
"522060 SILVANIA";2;2
"522140 TRINDADE";1;1
"522155 TURVELANDIA";1;1
"522185 VALPARAISO DE GOIAS";2;2
"522200 VIANOPOLIS";1;1
"530010 BRASILIA";858;858 
